age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
"[21, 25]",Private,"[186648, 248990]",Secondary,6,Separated,Manual,Not-in-family,White,Male,0,0,40,North-America,<=50K
"[21, 25]",Private,"[186648, 248990]",Higher,6,Single,Sales,Unmarried,White,Female,0,0,40,North-America,<=50K
19,Private,"[321817, 331556]",Secondary,"[6, 7]",Married,Management,Wife,White,Female,0,0,40,North-America,>50K
19,Self-employed,"[321817, 331556]",Secondary,"[6, 7]",Married,Manual,Husband,White,Male,0,0,40,North-America,<=50K
29,Private,"[200468, 271579]",Higher,6,Separated,Professional,Unmarried,White,Female,0,0,40,North-America,<=50K
29,Private,"[200468, 271579]",Secondary,6,Married,Manual,Husband,White,Male,0,0,40,North-America,<=50K
"[31, 34]",Private,"[209538, 243867]",Secondary,"[6, 7]",Married,Sales,Husband,White,Male,0,0,40,North-America,<=50K
"[31, 34]",Private,"[209538, 243867]",Secondary,"[6, 7]",Married,Sales,Husband,White,Male,0,0,40,North-America,<=50K
24,Private,"[223367, 239663]",Higher,"[6, 7]",Married,Professional,Not-in-family,White,Male,0,0,40,North-America,<=50K
24,Government,"[223367, 239663]",Secondary,"[6, 7]",Married,Clerical,Wife,Asian-Pac-Islander,Female,0,0,40,North-America,>50K
"[27, 31]",Private,"[206609, 284196]",Higher,6,Separated,Clerical,Not-in-family,White,Female,0,0,40,North-America,<=50K
"[27, 31]",Private,"[206609, 284196]",Secondary,6,Married,Manual,Husband,White,Male,0,0,40,North-America,>50K
30,Private,"[278522, 356015]",Higher,7,Married,Professional,Husband,White,Male,0,0,40,North-America,>50K
30,Government,"[278522, 356015]",Higher,7,Married,Professional,Husband,White,Male,0,0,40,North-America,>50K
"[25, 31]",Private,"[282313, 454508]",Secondary,"[6, 7]",Married,Management,Wife,White,Female,0,"[1602, 2001]",40,North-America,>50K
"[25, 31]",Private,"[282313, 454508]",Secondary,"[6, 7]",Single,Manual,Own-child,White,Male,0,"[1602, 2001]",40,North-America,<=50K
"[21, 22]",Private,"[186849, 206681]",Secondary,7,Separated,Sales,Not-in-family,White,Female,0,0,"[40, 50]",North-America,<=50K
"[21, 22]",Self-employed,"[186849, 206681]",Basic,7,Separated,Manual,Not-in-family,White,Male,0,0,"[40, 50]",North-America,<=50K
26,Private,"[222637, 252565]",Basic,6,Single,Service,Own-child,White,Female,0,0,55,North-America,<=50K
26,Private,"[222637, 252565]",Secondary,6,Separated,Clerical,Unmarried,White,Female,0,0,55,North-America,<=50K
24,Government,"[280134, 289886]",Secondary,"[6, 7]",Married,Service,Wife,White,Female,0,0,"[45, 49]",North-America,<=50K
24,Private,"[280134, 289886]",Higher,"[6, 7]",Married,Manual,Husband,White,Male,0,0,"[45, 49]",North-America,<=50K
"[18, 25]",Private,"[374969, 431307]",Higher,6,Married,Management,Husband,White,Male,0,0,"[50, 56]",North-America,>50K
"[18, 25]",Private,"[374969, 431307]",Secondary,6,Married,Manual,Husband,White,Male,0,0,"[50, 56]",North-America,>50K
"[28, 30]",Private,"[185177, 203776]",Higher,"[6, 7]",Married,Manual,Husband,White,Male,0,0,"[49, 50]",Other,>50K
"[28, 30]",Private,"[185177, 203776]",Secondary,"[6, 7]",Single,Service,Own-child,White,Female,0,0,"[49, 50]",North-America,<=50K
"[30, 34]",Government,"[184942, 206325]",Higher,7,Married,Sales,Husband,White,Male,0,0,"[45, 50]",North-America,<=50K
"[30, 34]",Private,"[184942, 206325]",Secondary,7,Married,Manual,Husband,White,Male,0,0,"[45, 50]",North-America,<=50K
"[29, 32]",Government,"[206541, 259226]",Higher,7,Single,Professional,Not-in-family,White,Male,0,0,"[48, 50]",North-America,<=50K
"[29, 32]",Self-employed,"[206541, 259226]",Secondary,7,Single,Sales,Not-in-family,White,Male,0,0,"[48, 50]",North-America,<=50K
"[30, 34]",Private,"[400416, 455995]",Basic,7,Single,Manual,Own-child,White,Female,0,0,45,Other,<=50K
"[30, 34]",Other,"[400416, 455995]",Secondary,7,Single,Other,Own-child,White,Male,0,0,45,North-America,<=50K
"[19, 27]",Government,"[206125, 299050]",Secondary,"[6, 7]",Separated,Management,Not-in-family,White,Female,0,0,60,North-America,<=50K
"[19, 27]",Private,"[206125, 299050]",Secondary,"[6, 7]",Single,Management,Own-child,White,Male,0,0,60,North-America,<=50K
"[27, 28]",Self-employed,"[318639, 410216]",Secondary,"[6, 7]",Married,Management,Husband,White,Male,0,0,60,North-America,<=50K
"[27, 28]",Private,"[318639, 410216]",Secondary,"[6, 7]",Married,Service,Husband,White,Male,0,0,60,North-America,<=50K
"[31, 34]",Government,"[338416, 389765]",Higher,"[4, 6]",Married,Professional,Husband,White,Male,0,0,60,North-America,>50K
"[31, 34]",Self-employed,"[338416, 389765]",Secondary,"[4, 6]",Married,Manual,Husband,White,Male,0,0,60,North-America,<=50K
"[34, 36]",Private,"[207202, 250182]",Secondary,"[6, 7]",Single,Service,Not-in-family,White,Female,0,0,60,North-America,<=50K
"[34, 36]",Private,"[207202, 250182]",Basic,"[6, 7]",Married,Manual,Wife,Asian-Pac-Islander,Female,0,0,60,Other,<=50K
"[22, 27]",Government,"[188171, 231053]",Secondary,"[6, 7]",Single,Clerical,Not-in-family,White,Female,0,0,"[60, 70]",North-America,<=50K
"[22, 27]",Private,"[188171, 231053]",Higher,"[6, 7]",Single,Sales,Own-child,White,Female,0,0,"[60, 70]",North-America,<=50K
"[34, 35]",Private,"[207202, 295855]",Secondary,"[6, 7]",Married,Manual,Wife,White,Female,0,0,70,North-America,<=50K
"[34, 35]",Private,"[207202, 295855]",Secondary,"[6, 7]",Separated,Manual,Not-in-family,White,Male,0,0,70,North-America,<=50K
"[27, 29]",Private,"[204497, 245790]",Secondary,6,Separated,Manual,Unmarried,White,Male,0,0,"[75, 80]",North-America,<=50K
"[27, 29]",Self-employed,"[204497, 245790]",Secondary,6,Married,Clerical,Wife,White,Female,0,0,"[75, 80]",North-America,>50K
"[22, 25]",Private,"[214134, 356017]",Secondary,"[6, 7]",Separated,Management,Unmarried,White,Female,0,0,"[84, 99]",North-America,<=50K
"[22, 25]",Private,"[214134, 356017]",Secondary,"[6, 7]",Single,Manual,Not-in-family,White,Male,0,0,"[84, 99]",North-America,<=50K
"[17, 18]",Self-employed,"[266134, 387568]",Secondary,6,Married,Management,Husband,White,Male,0,0,"[4, 12]",North-America,>50K
"[17, 18]",Self-employed,"[266134, 387568]",Secondary,6,Married,Manual,Husband,White,Male,0,0,"[4, 12]",North-America,<=50K
"[17, 18]",Private,"[266134, 387568]",Secondary,6,Married,Clerical,Wife,White,Female,0,0,"[4, 12]",North-America,>50K
"[24, 32]",Private,"[203849, 211049]",Secondary,4,Single,Clerical,Own-child,White,Female,0,0,"[19, 20]",North-America,<=50K
"[24, 32]",Private,"[203849, 211049]",Basic,4,Separated,Manual,Not-in-family,White,Male,0,0,"[19, 20]",North-America,<=50K
"[24, 26]",Private,"[211391, 375499]",Higher,6,Married,Service,Husband,White,Male,0,0,"[15, 20]",North-America,<=50K
"[24, 26]",Self-employed,"[211391, 375499]",Higher,6,Single,Professional,Not-in-family,White,Male,0,0,"[15, 20]",North-America,>50K
17,Government,"[186890, 191260]",Higher,"[5, 6]",Married,Professional,Husband,White,Male,"[0, 1055]",0,"[24, 30]",North-America,>50K
17,Private,"[186890, 191260]",Secondary,"[5, 6]",Single,Manual,Not-in-family,White,Male,"[0, 1055]",0,"[24, 30]",North-America,<=50K
"[17, 21]",Self-employed,"[219137, 333100]",Higher,6,Married,Management,Husband,White,Male,"[0, 1055]",0,"[25, 30]",North-America,>50K
"[17, 21]",Private,"[219137, 333100]",Secondary,6,Separated,Clerical,Unmarried,White,Female,"[0, 1055]",0,"[25, 30]",North-America,<=50K
"[27, 29]",Private,"[255476, 271603]",Basic,4,Separated,Manual,Unmarried,White,Female,0,0,"[24, 30]",North-America,<=50K
"[27, 29]",Private,"[255476, 271603]",Secondary,4,Separated,Clerical,Not-in-family,White,Female,0,0,"[24, 30]",North-America,<=50K
"[22, 25]",Private,"[228452, 345121]",Secondary,6,Separated,Clerical,Unmarried,White,Female,0,0,"[25, 30]",North-America,<=50K
"[22, 25]",Private,"[228452, 345121]",Secondary,6,Married,Manual,Husband,White,Male,0,0,"[25, 30]",North-America,>50K
"[17, 18]",Private,"[232713, 335065]",Secondary,"[4, 6]",Married,Manual,Husband,White,Male,"[0, 594]",0,30,North-America,<=50K
"[17, 18]",Private,"[232713, 335065]",Secondary,"[4, 6]",Married,Manual,Husband,White,Male,"[0, 594]",0,30,North-America,<=50K
"[17, 18]",Private,"[237272, 387871]",Secondary,6,Married,Clerical,Wife,White,Female,0,0,30,North-America,<=50K
"[17, 18]",Government,"[237272, 387871]",Higher,6,Separated,Professional,Unmarried,Black,Female,0,0,30,North-America,<=50K
"[17, 18]",Private,"[190325, 200199]",Higher,7,Single,Service,Not-in-family,White,Male,0,0,"[30, 35]",Other,>50K
"[17, 18]",Government,"[190325, 200199]",Higher,7,Married,Professional,Wife,White,Female,0,0,"[30, 35]",North-America,>50K
"[20, 21]",Private,"[270043, 386864]",Higher,6,Married,Professional,Husband,White,Male,0,0,"[30, 35]",North-America,>50K
"[20, 21]",Government,"[270043, 386864]",Secondary,6,Separated,Manual,Not-in-family,White,Male,0,0,"[30, 35]",North-America,<=50K
"[21, 24]",Government,"[296045, 353628]",Higher,"[4, 6]",Separated,Service,Not-in-family,White,Female,"[0, 2635]",0,38,North-America,<=50K
"[21, 24]",Private,"[296045, 353628]",Secondary,"[4, 6]",Married,Manual,Husband,Asian-Pac-Islander,Male,"[0, 2635]",0,38,North-America,>50K
"[22, 24]",Private,"[205970, 216867]",Higher,6,Single,Service,Unmarried,White,Female,0,0,"[30, 35]",North-America,<=50K
"[22, 24]",Private,"[205970, 216867]",Secondary,6,Married,Professional,Husband,White,Male,0,0,"[30, 35]",North-America,>50K
"[30, 33]",Private,"[190511, 326199]",Basic,"[4, 5]",Married,Service,Not-in-family,White,Male,"[2176, 2580]",0,"[35, 40]",Other,<=50K
"[30, 33]",Private,"[190511, 326199]",Secondary,"[4, 5]",Single,Service,Not-in-family,White,Male,"[2176, 2580]",0,"[35, 40]",Other,<=50K
35,Government,"[241469, 340018]",Secondary,"[5, 6]",Married,Service,Husband,White,Male,"[0, 2635]",0,"[30, 38]",North-America,>50K
35,Government,"[241469, 340018]",Higher,"[5, 6]",Married,Professional,Wife,White,Female,"[0, 2635]",0,"[30, 38]",North-America,>50K
17,Private,"[191260, 193199]",Secondary,7,Married,Service,Husband,Asian-Pac-Islander,Male,"[0, 594]",0,"[10, 12]",Other,<=50K
17,Private,"[191260, 193199]",Higher,7,Single,Clerical,Own-child,White,Female,"[0, 594]",0,"[10, 12]",North-America,<=50K
"[17, 18]",Self-employed,"[195262, 199039]",Secondary,"[7, 8]",Married,Service,Wife,White,Female,"[0, 594]",0,"[14, 17]",Other,<=50K
"[17, 18]",Private,"[195262, 199039]",Secondary,"[7, 8]",Separated,Manual,Other-relative,Black,Male,"[0, 594]",0,"[14, 17]",North-America,<=50K
"[17, 18]",Private,"[204018, 230373]",Secondary,7,Married,Manual,Husband,White,Male,"[0, 594]",0,"[4, 15]",North-America,>50K
"[17, 18]",Private,"[204018, 230373]",Higher,7,Single,Professional,Own-child,White,Male,"[0, 594]",0,"[4, 15]",North-America,<=50K
"[18, 19]",Private,"[231972, 444822]",Secondary,7,Single,Sales,Not-in-family,White,Male,0,0,"[8, 20]",North-America,<=50K
"[18, 19]",Government,"[231972, 444822]",Higher,7,Married,Professional,Husband,White,Male,0,0,"[8, 20]",North-America,<=50K
18,Private,"[186954, 240543]",Secondary,7,Single,Service,Unmarried,Black,Female,0,0,20,North-America,<=50K
18,Private,"[186954, 240543]",Higher,7,Single,Professional,Own-child,White,Male,0,0,20,North-America,<=50K
"[17, 20]",Private,"[295308, 316043]",Higher,7,Single,Management,Not-in-family,White,Male,"[0, 594]",0,20,North-America,<=50K
"[17, 20]",Private,"[295308, 316043]",Higher,7,Single,Management,Own-child,White,Male,"[0, 594]",0,20,North-America,<=50K
"[18, 21]",Private,"[195372, 210355]",Secondary,7,Single,Professional,Own-child,White,Female,0,0,"[20, 24]",North-America,<=50K
"[18, 21]",Government,"[195372, 210355]",Higher,7,Married,Management,Husband,White,Male,0,0,"[20, 24]",North-America,>50K
"[18, 20]",Self-employed,"[198616, 266525]",Higher,"[8, 10]",Married,Manual,Husband,White,Male,594,0,20,North-America,<=50K
"[18, 20]",Private,"[198616, 266525]",Secondary,"[8, 10]",Single,Manual,Not-in-family,White,Female,594,0,20,North-America,<=50K
17,Private,"[232900, 295488]",Secondary,7,Single,Manual,Own-child,White,Male,0,0,25,North-America,<=50K
17,Private,"[232900, 295488]",Secondary,7,Married,Management,Husband,White,Male,0,0,25,North-America,<=50K
"[18, 19]",Private,"[240686, 376647]",Basic,"[7, 9]",Married,Manual,Husband,White,Male,"[0, 2176]",0,25,Other,>50K
"[18, 19]",Government,"[240686, 376647]",Higher,"[7, 9]",Married,Professional,Husband,White,Male,"[0, 2176]",0,25,North-America,>50K
"[17, 18]",Government,"[186909, 222618]",Higher,"[7, 9]",Married,Manual,Husband,White,Male,"[0, 1055]",0,30,North-America,<=50K
"[17, 18]",Other,"[186909, 222618]",Higher,"[7, 9]",Married,Other,Husband,White,Male,"[0, 1055]",0,30,North-America,<=50K
21,Other,"[223352, 321666]",Higher,9,Single,Other,Not-in-family,White,Female,"[594, 1055]",0,"[30, 40]",North-America,<=50K
21,Private,"[223352, 321666]",Basic,9,Married,Manual,Wife,White,Female,"[594, 1055]",0,"[30, 40]",North-America,<=50K
"[22, 26]",Government,"[240817, 262617]",Secondary,9,Single,Manual,Not-in-family,White,Male,2597,0,40,North-America,<=50K
"[22, 26]",Private,"[240817, 262617]",Secondary,9,Separated,Manual,Not-in-family,White,Female,2597,0,40,Other,<=50K
"[30, 33]",Government,"[261943, 288273]",Secondary,"[7, 8]",Married,Clerical,Wife,White,Female,"[0, 1471]",0,"[30, 40]",North-America,>50K
"[30, 33]",Private,"[261943, 288273]",Basic,"[7, 8]",Married,Service,Husband,White,Male,"[0, 1471]",0,"[30, 40]",North-America,<=50K
"[28, 32]",Government,"[197457, 212091]",Higher,9,Separated,Service,Unmarried,White,Female,"[1471, 2580]",0,"[38, 40]",North-America,<=50K
"[28, 32]",Private,"[197457, 212091]",Higher,9,Married,Professional,Wife,White,Female,"[1471, 2580]",0,"[38, 40]",North-America,>50K
"[26, 34]",Self-employed,"[245211, 456618]",Secondary,"[9, 10]",Married,Service,Husband,White,Male,"[2036, 2597]",0,"[30, 40]",North-America,>50K
"[26, 34]",Government,"[245211, 456618]",Secondary,"[9, 10]",Married,Manual,Husband,White,Male,"[2036, 2597]",0,"[30, 40]",North-America,<=50K
"[22, 23]",Private,"[249046, 269583]",Higher,"[4, 6]",Married,Professional,Husband,White,Male,"[0, 2580]",0,40,North-America,>50K
"[22, 23]",Private,"[249046, 269583]",Secondary,"[4, 6]",Single,Clerical,Own-child,White,Female,"[0, 2580]",0,40,North-America,<=50K
"[23, 25]",Other,"[214925, 260617]",Secondary,6,Single,Other,Own-child,White,Female,0,0,40,North-America,<=50K
"[23, 25]",Self-employed,"[214925, 260617]",Higher,6,Married,Professional,Husband,White,Male,0,0,40,North-America,>50K
"[31, 32]",Private,"[197252, 293936]",Higher,4,Married,Management,Husband,White,Male,0,0,40,North-America,>50K
"[31, 32]",Private,"[197252, 293936]",Higher,4,Married,Management,Wife,White,Female,0,0,40,North-America,<=50K
32,Private,"[222654, 241885]",Secondary,6,Separated,Service,Unmarried,Black,Female,0,0,40,North-America,<=50K
32,Private,"[222654, 241885]",Secondary,6,Married,Tech,Not-in-family,White,Female,0,0,40,North-America,<=50K
"[18, 24]",Private,"[308205, 337046]",Basic,"[4, 6]",Married,Service,Husband,White,Male,0,0,40,Other,>50K
"[18, 24]",Government,"[308205, 337046]",Higher,"[4, 6]",Married,Service,Husband,White,Male,0,0,40,North-America,<=50K
"[26, 30]",Private,"[318934, 323054]",Secondary,6,Separated,Management,Unmarried,White,Female,0,0,40,North-America,<=50K
"[26, 30]",Other,"[318934, 323054]",Basic,6,Married,Other,Husband,White,Male,0,0,40,North-America,<=50K
"[23, 33]",Private,"[343019, 394727]",Secondary,6,Married,Manual,Husband,White,Male,0,0,40,Other,>50K
"[23, 33]",Private,"[343019, 394727]",Higher,6,Married,Professional,Husband,White,Male,0,0,40,North-America,>50K
"[18, 26]",Private,"[476558, 675421]",Basic,"[4, 5]",Married,Manual,Husband,White,Male,"[0, 594]",0,40,Other,<=50K
"[18, 26]",Private,"[476558, 675421]",Secondary,"[4, 5]",Separated,Sales,Unmarried,White,Female,"[0, 594]",0,40,North-America,<=50K
"[21, 23]",Private,"[200677, 203003]",Secondary,6,Single,Sales,Own-child,White,Male,0,0,40,North-America,<=50K
"[21, 23]",Self-employed,"[200677, 203003]",Basic,6,Married,Manual,Husband,White,Male,0,0,40,North-America,<=50K
25,Private,"[197036, 204338]",Secondary,6,Married,Service,Wife,Black,Female,0,0,40,North-America,<=50K
25,Government,"[197036, 204338]",Higher,6,Single,Professional,Not-in-family,White,Female,0,0,40,North-America,<=50K
"[32, 34]",Private,"[211349, 224358]",Secondary,6,Separated,Clerical,Not-in-family,White,Female,0,0,40,North-America,<=50K
"[32, 34]",Private,"[211349, 224358]",Secondary,6,Married,Manual,Husband,White,Male,0,0,40,North-America,<=50K
"[21, 23]",Private,"[211046, 213015]",Secondary,9,Married,Manual,Husband,White,Male,"[2176, 2463]",0,40,North-America,<=50K
"[21, 23]",Private,"[211046, 213015]",Higher,9,Single,Clerical,Not-in-family,White,Female,"[2176, 2463]",0,40,North-America,<=50K
"[23, 24]",Self-employed,"[229393, 248978]",Secondary,7,Single,Service,Unmarried,White,Female,"[0, 2463]",0,40,North-America,<=50K
"[23, 24]",Private,"[229393, 248978]",Secondary,7,Separated,Management,Not-in-family,White,Male,"[0, 2463]",0,40,North-America,<=50K
"[24, 25]",Private,"[270872, 297154]",Higher,9,Married,Sales,Husband,White,Male,"[594, 2407]",0,40,North-America,>50K
"[24, 25]",Private,"[270872, 297154]",Higher,9,Single,Clerical,Own-child,Black,Male,"[594, 2407]",0,40,North-America,<=50K
"[29, 33]",Private,"[355996, 405177]",Basic,6,Married,Manual,Husband,White,Male,0,0,40,North-America,<=50K
"[29, 33]",Private,"[355996, 405177]",Basic,6,Married,Manual,Wife,Black,Female,0,0,40,North-America,<=50K
"[28, 31]",Private,"[416577, 672412]",Secondary,"[7, 9]",Single,Manual,Unmarried,White,Female,"[0, 2829]",0,40,Central-America,<=50K
"[28, 31]",Government,"[416577, 672412]",Higher,"[7, 9]",Married,Management,Husband,White,Male,"[0, 2829]",0,40,North-America,>50K
"[24, 31]",Private,"[189749, 209448]",Higher,"[6, 7]",Separated,Sales,Not-in-family,White,Female,"[0, 2105]",0,40,North-America,<=50K
"[24, 31]",Private,"[189749, 209448]",Higher,"[6, 7]",Single,Manual,Not-in-family,White,Male,"[0, 2105]",0,40,North-America,<=50K
31,Government,"[187560, 193650]",Higher,"[7, 9]",Single,Management,Not-in-family,White,Male,"[0, 2174]",0,40,North-America,<=50K
31,Private,"[187560, 193650]",Secondary,"[7, 9]",Separated,Clerical,Not-in-family,White,Male,"[0, 2174]",0,40,North-America,<=50K
"[21, 26]",Government,"[195734, 201603]",Higher,9,Separated,Professional,Unmarried,White,Female,"[2176, 2354]",0,40,North-America,<=50K
"[21, 26]",Government,"[195734, 201603]",Secondary,9,Separated,Clerical,Not-in-family,White,Female,"[2176, 2354]",0,40,North-America,<=50K
27,Private,"[191628, 192257]",Basic,9,Single,Service,Own-child,White,Female,2174,0,40,North-America,<=50K
27,Private,"[191628, 192257]",Secondary,9,Separated,Manual,Not-in-family,White,Male,2174,0,40,North-America,<=50K
"[21, 28]",Self-employed,"[210867, 228424]",Higher,"[6, 7]",Single,Professional,Not-in-family,White,Male,0,0,40,North-America,>50K
"[21, 28]",Government,"[210867, 228424]",Secondary,"[6, 7]",Married,Manual,Own-child,Black,Male,0,0,40,North-America,<=50K
"[23, 35]",Private,"[222925, 240458]",Secondary,"[7, 9]",Married,Manual,Husband,Black,Male,"[0, 2105]",0,40,North-America,>50K
"[23, 35]",Private,"[222925, 240458]",Secondary,"[7, 9]",Married,Manual,Husband,White,Male,"[0, 2105]",0,40,North-America,<=50K
"[19, 35]",Private,"[243373, 342824]",Higher,"[8, 9]",Married,Professional,Husband,White,Male,"[1055, 1151]",0,40,North-America,>50K
"[19, 35]",Private,"[243373, 342824]",Basic,"[8, 9]",Single,Manual,Not-in-family,White,Male,"[1055, 1151]",0,40,North-America,<=50K
"[24, 33]",Self-employed,"[365908, 611029]",Secondary,"[6, 9]",Married,Management,Husband,White,Male,"[0, 2105]",0,40,North-America,<=50K
"[24, 33]",Private,"[365908, 611029]",Secondary,"[6, 9]",Married,Manual,Husband,White,Male,"[0, 2105]",0,40,North-America,<=50K
"[25, 30]",Self-employed,"[296509, 479765]",Secondary,4,Married,Manual,Husband,White,Male,0,0,45,North-America,>50K
"[25, 30]",Private,"[296509, 479765]",Secondary,4,Married,Manual,Not-in-family,White,Male,0,0,45,Other,<=50K
"[27, 36]",Other,"[198188, 353524]",Secondary,9,Single,Other,Own-child,White,Female,"[1831, 2580]",0,"[40, 45]",North-America,<=50K
"[27, 36]",Private,"[198188, 353524]",Secondary,9,Married,Sales,Other-relative,White,Male,"[1831, 2580]",0,"[40, 45]",North-America,<=50K
"[28, 29]",Private,"[189565, 215873]",Secondary,"[6, 9]",Married,Service,Husband,Asian-Pac-Islander,Male,"[0, 2174]",0,"[45, 50]",Other,<=50K
"[28, 29]",Government,"[189565, 215873]",Secondary,"[6, 9]",Married,Manual,Husband,Asian-Pac-Islander,Male,"[0, 2174]",0,"[45, 50]",North-America,<=50K
"[19, 25]",Private,"[222539, 283945]",Basic,6,Separated,Service,Unmarried,White,Female,"[0, 2597]","[0, 1602]","[45, 50]",North-America,<=50K
"[19, 25]",Government,"[222539, 283945]",Secondary,6,Married,Service,Husband,White,Male,"[0, 2597]","[0, 1602]","[45, 50]",North-America,<=50K
"[19, 24]",Self-employed,"[254767, 323605]",Higher,4,Married,Professional,Husband,White,Male,"[0, 2105]",0,"[50, 60]",North-America,<=50K
"[19, 24]",Private,"[254767, 323605]",Higher,4,Married,Service,Husband,White,Male,"[0, 2105]",0,"[50, 60]",North-America,<=50K
"[25, 28]",Private,"[202239, 294400]",Secondary,4,Married,Manual,Husband,Black,Male,0,0,"[55, 60]",North-America,<=50K
"[25, 28]",Private,"[202239, 294400]",Secondary,4,Separated,Clerical,Other-relative,Black,Female,0,0,"[55, 60]",North-America,<=50K
"[18, 27]",Private,"[214858, 340117]",Secondary,"[6, 7]",Single,Manual,Own-child,Black,Male,0,0,"[50, 55]",North-America,<=50K
"[18, 27]",Private,"[214858, 340117]",Higher,"[6, 7]",Single,Sales,Own-child,White,Male,0,0,"[50, 55]",North-America,<=50K
"[23, 34]",Private,"[284843, 565313]",Secondary,"[9, 10]",Single,Sales,Own-child,White,Female,"[594, 2202]",0,"[60, 80]",North-America,<=50K
"[23, 34]",Private,"[284843, 565313]",Secondary,"[9, 10]",Married,Sales,Husband,White,Male,"[594, 2202]",0,"[60, 80]",North-America,<=50K
"[31, 36]",Private,"[247328, 275653]",Secondary,"[4, 5]",Separated,Clerical,Unmarried,Black,Female,"[2977, 3137]",0,40,Other,<=50K
"[31, 36]",Private,"[247328, 275653]",Secondary,"[4, 5]",Married,Manual,Husband,White,Male,"[2977, 3137]",0,40,North-America,>50K
"[29, 33]",Government,"[206351, 207267]",Higher,6,Single,Manual,Not-in-family,White,Male,"[3418, 5013]",0,"[35, 40]",North-America,<=50K
"[29, 33]",Private,"[206351, 207267]",Basic,6,Single,Service,Own-child,White,Female,"[3418, 5013]",0,"[35, 40]",North-America,<=50K
"[20, 23]",Private,"[188409, 279538]",Secondary,7,Separated,Sales,Not-in-family,White,Female,"[2961, 4508]",0,"[25, 35]",North-America,>50K
"[20, 23]",Private,"[188409, 279538]",Secondary,7,Married,Manual,Wife,White,Female,"[2961, 4508]",0,"[25, 35]",North-America,<=50K
"[26, 35]",Private,"[209214, 255193]",Secondary,"[7, 9]",Single,Manual,Own-child,White,Male,"[3411, 4386]",0,"[35, 40]",North-America,<=50K
"[26, 35]",Government,"[209214, 255193]",Secondary,"[7, 9]",Separated,Clerical,Unmarried,White,Female,"[3411, 4386]",0,"[35, 40]",North-America,<=50K
"[30, 31]",Self-employed,"[188108, 188146]",Higher,9,Married,Manual,Husband,White,Male,"[4101, 5013]",0,40,North-America,<=50K
"[30, 31]",Private,"[188108, 188146]",Secondary,9,Single,Service,Own-child,White,Female,"[4101, 5013]",0,40,North-America,<=50K
"[22, 27]",Private,"[302347, 406662]",Secondary,9,Married,Manual,Husband,White,Male,4416,0,40,North-America,>50K
"[22, 27]",Other,"[302347, 406662]",Secondary,9,Single,Other,Not-in-family,Asian-Pac-Islander,Male,4416,0,40,Other,>50K
"[33, 35]",Private,"[197424, 241998]",Secondary,9,Separated,Sales,Not-in-family,White,Female,"[4787, 5013]",0,40,North-America,<=50K
"[33, 35]",Private,"[197424, 241998]",Secondary,9,Single,Manual,Not-in-family,White,Female,"[4787, 5013]",0,40,North-America,<=50K
"[31, 35]",Private,"[288825, 306678]",Basic,9,Married,Manual,Wife,White,Female,"[2885, 5013]",0,40,Other,<=50K
"[31, 35]",Private,"[288825, 306678]",Secondary,9,Single,Professional,Own-child,White,Male,"[2885, 5013]",0,40,North-America,<=50K
"[28, 36]",Other,"[280169, 303674]",Secondary,"[9, 10]",Married,Other,Husband,White,Male,"[3103, 3456]",0,"[8, 20]",North-America,<=50K
"[28, 36]",Private,"[280169, 303674]",Secondary,"[9, 10]",Married,Clerical,Husband,White,Male,"[3103, 3456]",0,"[8, 20]",North-America,>50K
"[32, 36]",Private,"[216256, 217296]",Secondary,9,Married,Manual,Husband,White,Male,"[3464, 4064]",0,"[22, 30]",North-America,<=50K
"[32, 36]",Private,"[216256, 217296]",Basic,9,Married,Manual,Other-relative,White,Male,"[3464, 4064]",0,"[22, 30]",North-America,<=50K
"[22, 28]",Private,"[190836, 200109]",Secondary,9,Separated,Clerical,Unmarried,White,Female,"[3411, 4508]",0,40,North-America,<=50K
"[22, 28]",Government,"[190836, 200109]",Secondary,9,Single,Professional,Not-in-family,White,Female,"[3411, 4508]",0,40,Central-America,<=50K
"[31, 37]",Private,"[187589, 356882]",Secondary,9,Single,Clerical,Unmarried,White,Female,"[5013, 5178]",0,40,North-America,<=50K
"[31, 37]",Private,"[187589, 356882]",Secondary,9,Separated,Clerical,Other-relative,White,Female,"[5013, 5178]",0,40,North-America,<=50K
"[32, 36]",Government,"[205152, 267556]",Secondary,9,Separated,Tech,Not-in-family,White,Male,"[3103, 4064]",0,40,North-America,<=50K
"[32, 36]",Government,"[205152, 267556]",Higher,9,Married,Service,Husband,White,Male,"[3103, 4064]",0,40,North-America,<=50K
"[36, 37]",Private,"[195148, 285020]",Higher,9,Married,Management,Husband,White,Male,"[2885, 3137]",0,40,Other,<=50K
"[36, 37]",Private,"[195148, 285020]",Higher,9,Married,Service,Husband,White,Male,"[2885, 3137]",0,40,North-America,>50K
"[27, 31]",Private,"[286406, 287476]",Higher,9,Married,Management,Husband,White,Male,3325,0,40,North-America,>50K
"[27, 31]",Private,"[286406, 287476]",Secondary,9,Single,Management,Own-child,White,Male,3325,0,40,North-America,<=50K
"[26, 36]",Government,"[345405, 544686]",Basic,9,Married,Manual,Unmarried,White,Male,"[2885, 2907]",0,40,North-America,<=50K
