age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
"[73, 87]",Self-employed,"[29866, 431192]",Secondary,"[4, 9]",Single,Manual,Not-in-family,White,Male,0,0,"[1, 20]",North-America,<=50K
"[73, 87]",Private,"[29866, 431192]",Secondary,"[4, 9]",Single,Clerical,Not-in-family,White,Male,0,0,"[1, 20]",North-America,<=50K
"[73, 87]",Private,"[29866, 431192]",Secondary,"[4, 9]",Married,Clerical,Wife,White,Female,0,0,"[1, 20]",North-America,<=50K
"[73, 87]",Private,"[29866, 431192]",Higher,"[4, 9]",Single,Management,Own-child,White,Male,0,0,"[1, 20]",North-America,<=50K
"[73, 87]",Self-employed,"[29866, 431192]",Secondary,"[4, 9]",Married,Sales,Wife,White,Female,0,0,"[1, 20]",North-America,>50K
"[73, 87]",Private,"[29866, 431192]",Secondary,"[4, 9]",Married,Manual,Husband,Black,Male,0,0,"[1, 20]",North-America,<=50K
"[73, 87]",Self-employed,"[29866, 431192]",Higher,"[4, 9]",Married,Professional,Husband,White,Male,0,0,"[1, 20]",North-America,>50K
"[73, 87]",Private,"[29866, 431192]",Secondary,"[4, 9]",Married,Management,Husband,White,Male,0,0,"[1, 20]",North-America,>50K
"[73, 87]",Private,"[29866, 431192]",Secondary,"[4, 9]",Single,Manual,Own-child,White,Male,0,0,"[1, 20]",North-America,<=50K
"[73, 87]",Private,"[29866, 431192]",Higher,"[4, 9]",Married,Management,Husband,Black,Male,0,0,"[1, 20]",North-America,>50K
"[73, 87]",Private,"[29866, 431192]",Basic,"[4, 9]",Separated,Manual,Not-in-family,White,Male,0,0,"[1, 20]",North-America,<=50K
"[73, 87]",Government,"[29866, 431192]",Secondary,"[4, 9]",Separated,Manual,Not-in-family,Black,Female,0,0,"[1, 20]",North-America,<=50K
"[73, 90]",Private,"[59583, 562336]",Higher,"[4, 9]",Married,Management,Wife,White,Female,0,0,"[20, 40]",North-America,>50K
"[73, 90]",Private,"[59583, 562336]",Higher,"[4, 9]",Married,Manual,Husband,White,Male,0,0,"[20, 40]",North-America,>50K
"[73, 90]",Private,"[59583, 562336]",Higher,"[4, 9]",Single,Management,Not-in-family,White,Male,0,0,"[20, 40]",North-America,<=50K
"[73, 90]",Private,"[59583, 562336]",Secondary,"[4, 9]",Single,Service,Not-in-family,White,Male,0,0,"[20, 40]",North-America,<=50K
"[73, 90]",Private,"[59583, 562336]",Secondary,"[4, 9]",Single,Professional,Not-in-family,White,Female,0,0,"[20, 40]",North-America,<=50K
"[73, 90]",Private,"[59583, 562336]",Secondary,"[4, 9]",Married,Manual,Husband,White,Male,0,0,"[20, 40]",North-America,>50K
"[73, 90]",Private,"[59583, 562336]",Higher,"[4, 9]",Single,Clerical,Own-child,Asian-Pac-Islander,Female,0,0,"[20, 40]",Other,<=50K
"[73, 90]",Private,"[59583, 562336]",Secondary,"[4, 9]",Single,Service,Not-in-family,White,Female,0,0,"[20, 40]",North-America,<=50K
"[73, 90]",Private,"[59583, 562336]",Secondary,"[4, 9]",Separated,Management,Not-in-family,White,Male,0,0,"[20, 40]",North-America,<=50K
"[73, 90]",Private,"[59583, 562336]",Higher,"[4, 9]",Married,Professional,Husband,White,Male,0,0,"[20, 40]",North-America,>50K
"[73, 90]",Private,"[59583, 562336]",Higher,"[4, 9]",Single,Sales,Own-child,White,Female,0,0,"[20, 40]",North-America,<=50K
"[73, 90]",Private,"[59583, 562336]",Secondary,"[4, 9]",Separated,Clerical,Unmarried,White,Female,0,0,"[20, 40]",North-America,<=50K
"[73, 90]",Private,"[59583, 562336]",Secondary,"[4, 9]",Single,Sales,Other-relative,White,Female,0,0,"[20, 40]",Other,<=50K
"[73, 90]",Private,"[59583, 562336]",Basic,"[4, 9]",Married,Manual,Husband,White,Male,0,0,"[20, 40]",North-America,<=50K
"[73, 90]",Private,"[59583, 562336]",Higher,"[4, 9]",Separated,Manual,Own-child,White,Male,0,0,"[20, 40]",North-America,<=50K
"[73, 90]",Government,"[59583, 562336]",Secondary,"[4, 9]",Married,Manual,Husband,White,Male,0,0,"[20, 40]",North-America,<=50K
"[44, 46]",Private,"[26781, 116255]",Secondary,9,Married,Manual,Husband,White,Male,0,0,40,North-America,>50K
"[44, 46]",Private,"[26781, 116255]",Secondary,9,Married,Professional,Husband,White,Male,0,0,40,North-America,<=50K
"[44, 46]",Private,"[26781, 116255]",Secondary,9,Married,Manual,Husband,White,Male,0,0,40,North-America,<=50K
"[44, 46]",Self-employed,"[26781, 116255]",Secondary,9,Married,Sales,Husband,White,Male,0,0,40,North-America,>50K
"[44, 46]",Private,"[26781, 116255]",Secondary,9,Single,Manual,Not-in-family,White,Male,0,0,40,Other,<=50K
"[44, 46]",Other,"[26781, 116255]",Basic,9,Separated,Other,Not-in-family,White,Female,0,0,40,North-America,<=50K
"[44, 46]",Private,"[26781, 116255]",Higher,9,Single,Sales,Not-in-family,White,Male,0,0,40,Other,<=50K
"[44, 46]",Private,"[26781, 116255]",Secondary,9,Separated,Tech,Unmarried,White,Female,0,0,40,North-America,<=50K
"[44, 46]",Private,"[26781, 116255]",Secondary,9,Separated,Professional,Unmarried,White,Female,0,0,40,North-America,<=50K
"[44, 46]",Private,"[26781, 116255]",Higher,9,Married,Management,Husband,White,Male,0,0,40,North-America,<=50K
"[44, 46]",Other,"[26781, 116255]",Secondary,9,Married,Other,Husband,White,Male,0,0,40,North-America,<=50K
"[44, 46]",Government,"[26781, 116255]",Secondary,9,Separated,Professional,Unmarried,White,Female,0,0,40,North-America,<=50K
"[44, 46]",Government,"[26781, 116255]",Secondary,9,Separated,Professional,Unmarried,White,Female,0,0,40,North-America,<=50K
"[44, 46]",Private,"[26781, 116255]",Secondary,9,Married,Service,Husband,White,Male,0,0,40,Other,<=50K
"[44, 46]",Self-employed,"[26781, 116255]",Higher,9,Single,Manual,Own-child,White,Male,0,0,40,North-America,<=50K
"[44, 46]",Private,"[126513, 172822]",Basic,9,Separated,Service,Unmarried,White,Female,0,0,40,Other,<=50K
"[44, 46]",Self-employed,"[126513, 172822]",Higher,9,Separated,Sales,Not-in-family,White,Female,0,0,40,North-America,<=50K
"[44, 46]",Private,"[126513, 172822]",Higher,9,Married,Sales,Husband,White,Male,0,0,40,North-America,<=50K
"[44, 46]",Private,"[126513, 172822]",Higher,9,Married,Clerical,Wife,Black,Female,0,0,40,North-America,<=50K
"[44, 46]",Government,"[126513, 172822]",Secondary,9,Single,Tech,Not-in-family,Black,Male,0,0,40,North-America,<=50K
"[44, 46]",Private,"[126513, 172822]",Higher,9,Married,Management,Husband,White,Male,0,0,40,North-America,>50K
"[44, 46]",Private,"[126513, 172822]",Secondary,9,Separated,Manual,Own-child,White,Female,0,0,40,North-America,<=50K
"[44, 46]",Private,"[126513, 172822]",Secondary,9,Married,Sales,Wife,White,Female,0,0,40,North-America,<=50K
"[44, 46]",Government,"[126513, 172822]",Higher,9,Married,Professional,Husband,White,Male,0,0,40,North-America,<=50K
"[44, 46]",Private,"[126513, 172822]",Secondary,9,Separated,Service,Unmarried,White,Female,0,0,40,North-America,<=50K
"[44, 46]",Private,"[126513, 172822]",Higher,9,Separated,Professional,Not-in-family,Black,Female,0,0,40,North-America,<=50K
"[44, 46]",Self-employed,"[126513, 172822]",Secondary,9,Married,Sales,Husband,White,Male,0,0,40,North-America,>50K
"[44, 46]",Other,"[126513, 172822]",Basic,9,Married,Other,Husband,White,Male,0,0,40,North-America,<=50K
"[44, 46]",Private,"[126513, 172822]",Secondary,9,Married,Management,Wife,White,Female,0,0,40,North-America,>50K
"[44, 46]",Private,"[126513, 172822]",Secondary,9,Single,Manual,Not-in-family,White,Male,0,0,40,North-America,<=50K
"[44, 46]",Private,"[126513, 172822]",Secondary,9,Single,Clerical,Not-in-family,White,Male,0,0,40,North-America,<=50K
"[44, 46]",Self-employed,"[175925, 235431]",Secondary,9,Married,Service,Wife,White,Female,0,0,40,North-America,>50K
"[44, 46]",Government,"[175925, 235431]",Higher,9,Married,Manual,Husband,White,Male,0,0,40,North-America,<=50K
"[44, 46]",Government,"[175925, 235431]",Secondary,9,Separated,Management,Unmarried,White,Female,0,0,40,North-America,<=50K
"[44, 46]",Private,"[175925, 235431]",Higher,9,Single,Sales,Own-child,White,Male,0,0,40,North-America,<=50K
"[44, 46]",Private,"[175925, 235431]",Secondary,9,Separated,Manual,Unmarried,White,Male,0,0,40,North-America,<=50K
"[44, 46]",Self-employed,"[175925, 235431]",Secondary,9,Married,Manual,Husband,White,Male,0,0,40,North-America,>50K
"[44, 46]",Private,"[175925, 235431]",Higher,9,Married,Professional,Husband,White,Male,0,0,40,North-America,>50K
"[44, 46]",Private,"[175925, 235431]",Higher,9,Separated,Manual,Unmarried,White,Male,0,0,40,North-America,<=50K
"[44, 46]",Government,"[175925, 235431]",Secondary,9,Single,Manual,Not-in-family,Black,Male,0,0,40,North-America,<=50K
"[44, 46]",Private,"[175925, 235431]",Secondary,9,Single,Sales,Own-child,White,Female,0,0,40,North-America,<=50K
"[44, 46]",Private,"[175925, 235431]",Secondary,9,Single,Service,Not-in-family,White,Female,0,0,40,North-America,<=50K
"[44, 46]",Private,"[175925, 235431]",Secondary,9,Married,Manual,Husband,White,Male,0,0,40,North-America,<=50K
"[44, 46]",Private,"[175925, 235431]",Secondary,9,Married,Clerical,Husband,White,Male,0,0,40,North-America,<=50K
"[44, 46]",Private,"[175925, 235431]",Secondary,9,Single,Sales,Not-in-family,Black,Male,0,0,40,Other,<=50K
"[44, 46]",Other,"[175925, 235431]",Basic,9,Single,Other,Own-child,White,Female,0,0,40,North-America,<=50K
"[44, 46]",Government,"[175925, 235431]",Secondary,9,Separated,Management,Own-child,White,Male,0,0,40,North-America,<=50K
"[44, 46]",Private,"[241350, 473171]",Basic,9,Married,Manual,Husband,Black,Male,0,0,40,Other,>50K
"[44, 46]",Private,"[241350, 473171]",Higher,9,Separated,Professional,Not-in-family,White,Female,0,0,40,North-America,>50K
"[44, 46]",Private,"[241350, 473171]",Basic,9,Single,Service,Unmarried,White,Female,0,0,40,North-America,<=50K
"[44, 46]",Self-employed,"[241350, 473171]",Secondary,9,Married,Manual,Husband,White,Male,0,0,40,North-America,<=50K
"[44, 46]",Private,"[241350, 473171]",Secondary,9,Married,Service,Other-relative,Asian-Pac-Islander,Male,0,0,40,Other,<=50K
"[44, 46]",Private,"[241350, 473171]",Secondary,9,Single,Manual,Own-child,White,Female,0,0,40,North-America,<=50K
"[44, 46]",Private,"[241350, 473171]",Secondary,9,Single,Management,Not-in-family,White,Male,0,0,40,North-America,<=50K
"[44, 46]",Private,"[241350, 473171]",Higher,9,Married,Manual,Husband,White,Male,0,0,40,North-America,<=50K
"[44, 46]",Private,"[241350, 473171]",Higher,9,Separated,Management,Other-relative,White,Male,0,0,40,North-America,<=50K
"[44, 46]",Private,"[241350, 473171]",Secondary,9,Single,Service,Not-in-family,White,Female,0,0,40,North-America,<=50K
"[44, 46]",Government,"[241350, 473171]",Secondary,9,Single,Service,Own-child,White,Female,0,0,40,North-America,<=50K
"[44, 46]",Private,"[241350, 473171]",Secondary,9,Single,Clerical,Unmarried,Black,Female,0,0,40,North-America,<=50K
"[44, 46]",Private,"[241350, 473171]",Higher,9,Married,Sales,Husband,White,Male,0,0,40,Other,>50K
"[44, 46]",Private,"[241350, 473171]",Higher,9,Married,Management,Husband,White,Male,0,0,40,North-America,>50K
"[44, 46]",Private,"[241350, 473171]",Secondary,9,Single,Clerical,Not-in-family,Black,Male,0,0,40,North-America,<=50K
"[44, 46]",Private,"[241350, 473171]",Secondary,9,Separated,Manual,Not-in-family,White,Male,0,0,40,North-America,<=50K
"[38, 46]",Government,"[24728, 164427]",Secondary,"[7, 9]",Married,Service,Husband,White,Male,0,0,"[40, 50]",North-America,<=50K
"[38, 46]",Private,"[24728, 164427]",Basic,"[7, 9]",Single,Manual,Own-child,Amer-Indian-Eskimo,Male,0,0,"[40, 50]",North-America,<=50K
"[38, 46]",Other,"[24728, 164427]",Secondary,"[7, 9]",Separated,Other,Other-relative,White,Female,0,0,"[40, 50]",North-America,<=50K
"[38, 46]",Government,"[24728, 164427]",Secondary,"[7, 9]",Separated,Clerical,Not-in-family,White,Female,0,0,"[40, 50]",North-America,<=50K
"[38, 46]",Self-employed,"[24728, 164427]",Higher,"[7, 9]",Single,Manual,Not-in-family,Amer-Indian-Eskimo,Male,0,0,"[40, 50]",North-America,<=50K
"[38, 46]",Private,"[24728, 164427]",Higher,"[7, 9]",Single,Tech,Other-relative,White,Male,0,0,"[40, 50]",North-America,<=50K
"[38, 46]",Government,"[24728, 164427]",Secondary,"[7, 9]",Single,Clerical,Not-in-family,Black,Female,0,0,"[40, 50]",North-America,<=50K
"[38, 46]",Government,"[24728, 164427]",Higher,"[7, 9]",Married,Professional,Husband,White,Male,0,0,"[40, 50]",North-America,<=50K
"[38, 46]",Private,"[24728, 164427]",Secondary,"[7, 9]",Single,Sales,Not-in-family,White,Female,0,0,"[40, 50]",North-America,<=50K
"[38, 46]",Private,"[24728, 164427]",Higher,"[7, 9]",Married,Professional,Husband,White,Male,0,0,"[40, 50]",North-America,>50K
"[38, 46]",Private,"[24728, 164427]",Secondary,"[7, 9]",Single,Sales,Own-child,White,Female,0,0,"[40, 50]",North-America,<=50K
"[38, 46]",Private,"[24728, 164427]",Secondary,"[7, 9]",Married,Sales,Husband,White,Male,0,0,"[40, 50]",North-America,<=50K
"[38, 46]",Government,"[24728, 164427]",Secondary,"[7, 9]",Married,Clerical,Husband,Black,Male,0,0,"[40, 50]",North-America,<=50K
"[38, 46]",Private,"[24728, 164427]",Secondary,"[7, 9]",Single,Clerical,Own-child,White,Male,0,0,"[40, 50]",North-America,<=50K
"[38, 46]",Other,"[24728, 164427]",Basic,"[7, 9]",Single,Other,Own-child,Black,Female,0,0,"[40, 50]",North-America,<=50K
"[38, 46]",Private,"[24728, 164427]",Secondary,"[7, 9]",Separated,Professional,Unmarried,White,Female,0,0,"[40, 50]",North-America,<=50K
"[44, 46]",Private,"[167005, 471990]",Secondary,9,Separated,Clerical,Unmarried,White,Female,0,0,"[40, 50]",North-America,<=50K
"[44, 46]",Private,"[167005, 471990]",Higher,9,Married,Clerical,Wife,White,Female,0,0,"[40, 50]",North-America,>50K
"[44, 46]",Private,"[167005, 471990]",Secondary,9,Single,Clerical,Not-in-family,White,Female,0,0,"[40, 50]",North-America,<=50K
"[44, 46]",Private,"[167005, 471990]",Basic,9,Separated,Service,Not-in-family,White,Female,0,0,"[40, 50]",North-America,<=50K
"[44, 46]",Self-employed,"[167005, 471990]",Secondary,9,Married,Manual,Husband,White,Male,0,0,"[40, 50]",North-America,<=50K
"[44, 46]",Private,"[167005, 471990]",Higher,9,Single,Professional,Not-in-family,Asian-Pac-Islander,Female,0,0,"[40, 50]",Other,>50K
"[44, 46]",Private,"[167005, 471990]",Secondary,9,Married,Manual,Husband,White,Male,0,0,"[40, 50]",North-America,>50K
"[44, 46]",Private,"[167005, 471990]",Secondary,9,Married,Clerical,Husband,White,Male,0,0,"[40, 50]",North-America,<=50K
"[44, 46]",Private,"[167005, 471990]",Secondary,9,Separated,Manual,Unmarried,Black,Female,0,0,"[40, 50]",North-America,<=50K
"[44, 46]",Private,"[167005, 471990]",Higher,9,Single,Management,Own-child,White,Male,0,0,"[40, 50]",North-America,<=50K
"[44, 46]",Private,"[167005, 471990]",Secondary,9,Married,Management,Husband,White,Male,0,0,"[40, 50]",North-America,>50K
"[44, 46]",Private,"[167005, 471990]",Secondary,9,Single,Manual,Own-child,White,Male,0,0,"[40, 50]",North-America,<=50K
"[44, 46]",Private,"[167005, 471990]",Higher,9,Single,Manual,Own-child,White,Male,0,0,"[40, 50]",North-America,<=50K
"[44, 46]",Government,"[167005, 471990]",Secondary,9,Married,Service,Husband,White,Male,0,0,"[40, 50]",North-America,<=50K
"[44, 46]",Private,"[167005, 471990]",Basic,9,Single,Service,Other-relative,White,Male,0,0,"[40, 50]",North-America,<=50K
"[44, 46]",Private,"[167005, 471990]",Higher,9,Married,Manual,Husband,White,Male,0,0,"[40, 50]",North-America,>50K
"[37, 46]",Private,"[34248, 281565]",Secondary,"[4, 9]",Single,Manual,Not-in-family,White,Male,0,0,"[50, 55]",North-America,<=50K
"[37, 46]",Private,"[34248, 281565]",Secondary,"[4, 9]",Separated,Service,Not-in-family,Black,Female,0,0,"[50, 55]",North-America,<=50K
"[37, 46]",Private,"[34248, 281565]",Secondary,"[4, 9]",Single,Service,Unmarried,Other,Male,0,0,"[50, 55]",Other,<=50K
"[37, 46]",Private,"[34248, 281565]",Higher,"[4, 9]",Separated,Service,Not-in-family,White,Male,0,0,"[50, 55]",North-America,<=50K
"[37, 46]",Private,"[34248, 281565]",Higher,"[4, 9]",Separated,Tech,Not-in-family,White,Male,0,0,"[50, 55]",North-America,<=50K
"[37, 46]",Private,"[34248, 281565]",Higher,"[4, 9]",Separated,Service,Not-in-family,White,Female,0,0,"[50, 55]",North-America,<=50K
"[37, 46]",Private,"[34248, 281565]",Basic,"[4, 9]",Married,Service,Husband,White,Male,0,0,"[50, 55]",Other,<=50K
"[37, 46]",Private,"[34248, 281565]",Higher,"[4, 9]",Married,Sales,Husband,White,Male,0,0,"[50, 55]",North-America,>50K
"[37, 46]",Government,"[34248, 281565]",Secondary,"[4, 9]",Married,Clerical,Wife,White,Female,0,0,"[50, 55]",North-America,>50K
"[37, 46]",Other,"[34248, 281565]",Secondary,"[4, 9]",Married,Other,Wife,White,Female,0,0,"[50, 55]",North-America,<=50K
"[37, 46]",Private,"[34248, 281565]",Secondary,"[4, 9]",Married,Manual,Husband,White,Male,0,0,"[50, 55]",North-America,<=50K
"[37, 46]",Private,"[34248, 281565]",Secondary,"[4, 9]",Single,Clerical,Not-in-family,White,Male,0,0,"[50, 55]",North-America,<=50K
"[37, 46]",Private,"[34248, 281565]",Higher,"[4, 9]",Single,Service,Own-child,White,Male,0,0,"[50, 55]",North-America,<=50K
"[37, 46]",Private,"[34248, 281565]",Higher,"[4, 9]",Married,Professional,Husband,White,Male,0,0,"[50, 55]",Other,>50K
"[37, 46]",Private,"[34248, 281565]",Basic,"[4, 9]",Single,Service,Own-child,White,Male,0,0,"[50, 55]",North-America,<=50K
"[37, 46]",Self-employed,"[34248, 281565]",Higher,"[4, 9]",Single,Management,Not-in-family,White,Female,0,0,"[50, 55]",North-America,<=50K
"[41, 46]",Private,"[30759, 456956]",Higher,"[4, 9]",Separated,Management,Not-in-family,White,Male,0,0,"[55, 84]",North-America,>50K
"[41, 46]",Private,"[30759, 456956]",Secondary,"[4, 9]",Married,Sales,Husband,White,Male,0,0,"[55, 84]",North-America,>50K
"[41, 46]",Government,"[30759, 456956]",Secondary,"[4, 9]",Separated,Professional,Not-in-family,White,Female,0,0,"[55, 84]",North-America,<=50K
"[41, 46]",Private,"[30759, 456956]",Secondary,"[4, 9]",Married,Manual,Husband,White,Male,0,0,"[55, 84]",North-America,>50K
"[41, 46]",Private,"[30759, 456956]",Secondary,"[4, 9]",Single,Service,Other-relative,White,Female,0,0,"[55, 84]",North-America,<=50K
"[41, 46]",Government,"[30759, 456956]",Secondary,"[4, 9]",Single,Service,Not-in-family,White,Female,0,0,"[55, 84]",North-America,<=50K
"[41, 46]",Private,"[30759, 456956]",Secondary,"[4, 9]",Single,Service,Own-child,White,Female,0,0,"[55, 84]",North-America,<=50K
"[41, 46]",Private,"[30759, 456956]",Basic,"[4, 9]",Separated,Service,Not-in-family,Black,Female,0,0,"[55, 84]",North-America,<=50K
"[41, 46]",Private,"[30759, 456956]",Basic,"[4, 9]",Married,Manual,Husband,White,Male,0,0,"[55, 84]",North-America,<=50K
"[41, 46]",Private,"[30759, 456956]",Higher,"[4, 9]",Single,Service,Not-in-family,White,Female,0,0,"[55, 84]",North-America,<=50K
"[41, 46]",Private,"[30759, 456956]",Secondary,"[4, 9]",Married,Manual,Husband,White,Male,0,0,"[55, 84]",North-America,>50K
"[41, 46]",Private,"[30759, 456956]",Secondary,"[4, 9]",Separated,Service,Unmarried,White,Female,0,0,"[55, 84]",North-America,<=50K
"[41, 46]",Government,"[30759, 456956]",Secondary,"[4, 9]",Married,Manual,Husband,White,Male,0,0,"[55, 84]",North-America,>50K
"[41, 46]",Private,"[30759, 456956]",Secondary,"[4, 9]",Married,Sales,Husband,White,Male,0,0,"[55, 84]",North-America,<=50K
"[41, 46]",Other,"[30759, 456956]",Basic,"[4, 9]",Separated,Other,Unmarried,Black,Female,0,0,"[55, 84]",North-America,<=50K
"[41, 46]",Private,"[30759, 456956]",Higher,"[4, 9]",Single,Sales,Not-in-family,Other,Male,0,0,"[55, 84]",North-America,<=50K
"[49, 51]",Private,"[36480, 344621]",Secondary,"[4, 9]",Married,Manual,Husband,Other,Male,0,0,"[40, 60]",Other,<=50K
"[49, 51]",Private,"[36480, 344621]",Secondary,"[4, 9]",Married,Sales,Husband,White,Male,0,0,"[40, 60]",North-America,<=50K
"[49, 51]",Private,"[36480, 344621]",Secondary,"[4, 9]",Single,Clerical,Own-child,White,Female,0,0,"[40, 60]",North-America,<=50K
"[49, 51]",Private,"[36480, 344621]",Secondary,"[4, 9]",Married,Manual,Husband,White,Male,0,0,"[40, 60]",North-America,<=50K
"[49, 51]",Private,"[36480, 344621]",Secondary,"[4, 9]",Married,Manual,Husband,White,Male,0,0,"[40, 60]",North-America,>50K
"[49, 51]",Private,"[36480, 344621]",Secondary,"[4, 9]",Single,Professional,Not-in-family,White,Male,0,0,"[40, 60]",North-America,<=50K
"[49, 51]",Self-employed,"[36480, 344621]",Secondary,"[4, 9]",Married,Management,Husband,White,Male,0,0,"[40, 60]",North-America,>50K
"[49, 51]",Private,"[36480, 344621]",Higher,"[4, 9]",Single,Clerical,Not-in-family,White,Male,0,0,"[40, 60]",North-America,<=50K
"[49, 51]",Private,"[36480, 344621]",Basic,"[4, 9]",Married,Manual,Husband,White,Male,0,0,"[40, 60]",North-America,<=50K
"[49, 51]",Private,"[36480, 344621]",Secondary,"[4, 9]",Married,Clerical,Husband,White,Male,0,0,"[40, 60]",North-America,<=50K
"[49, 51]",Private,"[36480, 344621]",Secondary,"[4, 9]",Separated,Manual,Not-in-family,White,Male,0,0,"[40, 60]",North-America,<=50K
"[49, 51]",Private,"[36480, 344621]",Secondary,"[4, 9]",Single,Service,Not-in-family,White,Female,0,0,"[40, 60]",North-America,<=50K
"[49, 51]",Private,"[36480, 344621]",Basic,"[4, 9]",Separated,Sales,Not-in-family,White,Male,0,0,"[40, 60]",North-America,<=50K
"[49, 51]",Private,"[36480, 344621]",Secondary,"[4, 9]",Separated,Service,Not-in-family,White,Male,0,0,"[40, 60]",North-America,<=50K
"[49, 51]",Other,"[36480, 344621]",Secondary,"[4, 9]",Separated,Other,Not-in-family,White,Female,0,0,"[40, 60]",North-America,<=50K
"[49, 51]",Government,"[36480, 344621]",Higher,"[4, 9]",Married,Clerical,Husband,White,Male,0,0,"[40, 60]",North-America,<=50K
"[46, 49]",Private,"[54744, 383384]",Secondary,9,Separated,Service,Not-in-family,White,Female,0,0,"[40, 60]",North-America,<=50K
"[46, 49]",Private,"[54744, 383384]",Secondary,9,Single,Manual,Own-child,White,Male,0,0,"[40, 60]",North-America,<=50K
"[46, 49]",Private,"[54744, 383384]",Secondary,9,Separated,Clerical,Not-in-family,White,Female,0,0,"[40, 60]",North-America,<=50K
"[46, 49]",Private,"[54744, 383384]",Basic,9,Single,Manual,Own-child,White,Male,0,0,"[40, 60]",North-America,<=50K
"[46, 49]",Government,"[54744, 383384]",Higher,9,Single,Clerical,Not-in-family,White,Female,0,0,"[40, 60]",North-America,>50K
"[46, 49]",Private,"[54744, 383384]",Secondary,9,Single,Manual,Not-in-family,White,Male,0,0,"[40, 60]",North-America,<=50K
"[46, 49]",Government,"[54744, 383384]",Higher,9,Single,Professional,Not-in-family,White,Male,0,0,"[40, 60]",North-America,<=50K
"[46, 49]",Self-employed,"[54744, 383384]",Secondary,9,Single,Manual,Other-relative,White,Male,0,0,"[40, 60]",Central-America,<=50K
"[46, 49]",Self-employed,"[54744, 383384]",Secondary,9,Married,Management,Wife,White,Female,0,0,"[40, 60]",North-America,<=50K
"[46, 49]",Private,"[54744, 383384]",Basic,9,Single,Service,Not-in-family,White,Female,0,0,"[40, 60]",North-America,<=50K
"[46, 49]",Government,"[54744, 383384]",Secondary,9,Single,Clerical,Unmarried,Black,Female,0,0,"[40, 60]",North-America,<=50K
"[46, 49]",Self-employed,"[54744, 383384]",Secondary,9,Married,Manual,Husband,White,Male,0,0,"[40, 60]",North-America,<=50K
"[46, 49]",Private,"[54744, 383384]",Basic,9,Married,Manual,Husband,White,Male,0,0,"[40, 60]",Central-America,<=50K
"[46, 49]",Private,"[54744, 383384]",Secondary,9,Single,Service,Own-child,White,Female,0,0,"[40, 60]",North-America,<=50K
"[46, 49]",Private,"[54744, 383384]",Basic,9,Married,Service,Unmarried,Asian-Pac-Islander,Female,0,0,"[40, 60]",Other,<=50K
"[46, 49]",Government,"[54744, 383384]",Higher,9,Married,Management,Husband,White,Male,0,0,"[40, 60]",North-America,>50K
"[46, 51]",Private,"[27067, 153254]",Secondary,9,Single,Clerical,Own-child,White,Female,0,0,"[40, 50]",North-America,<=50K
"[46, 51]",Private,"[27067, 153254]",Higher,9,Single,Sales,Unmarried,Asian-Pac-Islander,Male,0,0,"[40, 50]",Other,<=50K
"[46, 51]",Private,"[27067, 153254]",Secondary,9,Married,Sales,Husband,White,Male,0,0,"[40, 50]",North-America,<=50K
"[46, 51]",Private,"[27067, 153254]",Secondary,9,Married,Clerical,Wife,White,Female,0,0,"[40, 50]",North-America,<=50K
"[46, 51]",Private,"[27067, 153254]",Secondary,9,Single,Manual,Own-child,White,Male,0,0,"[40, 50]",North-America,<=50K
"[46, 51]",Private,"[27067, 153254]",Secondary,9,Married,Sales,Husband,White,Male,0,0,"[40, 50]",North-America,>50K
"[46, 51]",Private,"[27067, 153254]",Basic,9,Single,Sales,Own-child,White,Male,0,0,"[40, 50]",Central-America,<=50K
"[46, 51]",Private,"[27067, 153254]",Basic,9,Single,Manual,Not-in-family,White,Male,0,0,"[40, 50]",North-America,<=50K
"[46, 51]",Private,"[27067, 153254]",Secondary,9,Single,Manual,Other-relative,Black,Male,0,0,"[40, 50]",North-America,<=50K
"[46, 51]",Private,"[27067, 153254]",Higher,9,Separated,Management,Unmarried,Black,Female,0,0,"[40, 50]",North-America,<=50K
"[46, 51]",Private,"[27067, 153254]",Higher,9,Married,Manual,Unmarried,White,Male,0,0,"[40, 50]",North-America,<=50K
"[46, 51]",Private,"[27067, 153254]",Secondary,9,Married,Sales,Husband,White,Male,0,0,"[40, 50]",North-America,<=50K
"[46, 51]",Private,"[27067, 153254]",Secondary,9,Married,Sales,Husband,White,Male,0,0,"[40, 50]",North-America,>50K
"[46, 51]",Private,"[27067, 153254]",Secondary,9,Single,Manual,Not-in-family,White,Male,0,0,"[40, 50]",North-America,<=50K
"[46, 51]",Government,"[27067, 153254]",Basic,9,Single,Manual,Own-child,White,Female,0,0,"[40, 50]",North-America,<=50K
"[46, 51]",Private,"[27067, 153254]",Secondary,9,Single,Clerical,Own-child,White,Female,0,0,"[40, 50]",North-America,<=50K
"[46, 47]",Self-employed,"[157117, 350759]",Higher,9,Married,Sales,Husband,White,Male,0,0,"[40, 60]",North-America,>50K
"[46, 47]",Self-employed,"[157117, 350759]",Higher,9,Separated,Management,Not-in-family,White,Male,0,0,"[40, 60]",North-America,<=50K
"[46, 47]",Private,"[157117, 350759]",Basic,9,Married,Manual,Wife,Asian-Pac-Islander,Female,0,0,"[40, 60]",Other,<=50K
